[2026-08-05T08:19:50.583Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (5ms, 1363B)
[2026-08-05T08:19:50.591Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (2ms, 262B)
[2026-08-05T08:20:12.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:20:12.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:20:20.576Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (6ms, 2072B)
[2026-08-05T08:20:20.576Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (5ms, 1363B)
[2026-08-05T08:20:20.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:20:42.619Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (9ms, 3167B)
[2026-08-05T08:20:42.619Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (10ms, 2506B)
[2026-08-05T08:20:50.568Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:20:50.568Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:20:50.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:21:12.627Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:21:12.627Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:21:20.571Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:21:20.571Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (10ms, 1363B)
[2026-08-05T08:21:20.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (5ms, 262B)
[2026-08-05T08:21:42.622Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:21:42.622Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (9ms, 2506B)
[2026-08-05T08:21:50.575Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (5ms, 2072B)
[2026-08-05T08:21:50.575Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (7ms, 1363B)
[2026-08-05T08:21:50.582Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (4ms, 262B)
[2026-08-05T08:22:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:22:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (10ms, 2506B)
[2026-08-05T08:22:20.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (9ms, 2072B)
[2026-08-05T08:22:20.577Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:22:20.587Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:22:42.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:22:42.624Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:22:50.583Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (7ms, 2072B)
[2026-08-05T08:22:50.583Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (11ms, 1363B)
[2026-08-05T08:22:50.594Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:23:12.631Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:23:12.631Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (7ms, 2506B)
[2026-08-05T08:23:20.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (8ms, 2072B)
[2026-08-05T08:23:20.569Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (8ms, 1363B)
[2026-08-05T08:23:20.578Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (6ms, 262B)
[2026-08-05T08:23:42.631Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:23:42.631Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (9ms, 2506B)
[2026-08-05T08:23:50.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/dashboard → 200 (10ms, 2072B)
[2026-08-05T08:23:50.572Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/catalog → 200 (12ms, 1363B)
[2026-08-05T08:23:50.584Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/observe/telemetry/stats → 200 (4ms, 262B)
[2026-08-05T08:24:12.638Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (5ms, 3167B)
[2026-08-05T08:24:12.638Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (10ms, 2506B)
[2026-08-05T08:24:42.626Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:24:42.626Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (8ms, 2506B)
[2026-08-05T08:25:12.623Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (7ms, 3167B)
[2026-08-05T08:25:12.623Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (9ms, 2506B)
[2026-08-05T08:25:42.627Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (6ms, 3167B)
[2026-08-05T08:25:42.627Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (6ms, 2506B)
[2026-08-05T08:26:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:26:12.620Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (9ms, 2506B)
[2026-08-05T08:26:42.628Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/dashboard → 200 (8ms, 3167B)
[2026-08-05T08:26:42.628Z] GET http://localhost:5173/api/v1/ads-marketing-module/n0va1o/sdk/catalog → 200 (9ms, 2506B)
